Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
8/6/2021,8/15/2021,8/14/2021,PS,42.613262,67.55855,22.97128,10.20259365,Good,-2.120602226,-2.142024878
7/13/2021,7/15/2021,7/15/2021,PS,42.613262,67.55855,22.97128,2.471011531,Good,-2.120602226,-2.141990899
7/26/2021,8/1/2021,8/1/2021,PS,42.613262,67.55855,22.97128,5.632484503,Good,-2.120602226,-2.141996351
1/4/2021,1/10/2021,1/10/2021,PS,42.613262,67.55855,22.97128,7.049014646,Bad,-2.120602226,-2.141975376
5/3/2021,5/8/2021,5/7/2021,PS,42.613262,67.55855,22.97128,9.516342224,Good,-2.120602226,-2.141999402
11/14/2020,11/17/2020,11/16/2020,PS,42.613262,67.55855,22.97128,1.111185777,Good,-2.120602226,-2.142035441
1/23/2021,2/3/2021,2/2/2021,FD,42.613262,67.55855,22.97128,11.36280257,Good,-2.120602226,-2.142055179
12/31/2021,1/5/2022,1/4/2022,PS,42.613262,67.55855,22.97128,6.158679857,Good,-2.120602226,-2.142050476
1/22/2021,1/31/2021,1/30/2021,FD,42.613262,67.55855,22.97128,10.01645038,Bad,-2.154796908,-2.14204885
12/27/2020,1/1/2021,1/1/2021,FD,42.613262,67.55855,22.97128,6.403254469,Good,-2.154796908,-2.142077196
12/26/2020,12/30/2020,12/30/2020,FD,42.613262,67.55855,22.97128,8.313394903,Good,-2.154796908,-2.14202798
12/17/2020,12/22/2020,12/22/2020,FD,42.613262,67.55855,22.97128,6.674052547,Good,-2.154796908,-2.141997778
3/20/2021,3/21/2021,3/21/2021,FD,42.613262,67.55855,22.97128,4.295192707,Good,-2.154796908,-2.142011954
11/19/2020,11/27/2020,11/26/2020,FD,42.613262,67.55855,22.97128,11.33541833,Good,-2.154796908,-2.142100409
12/3/2020,12/23/2020,12/23/2020,FD,42.613262,67.55855,22.97128,6.027143395,Good,-2.177893818,-2.142012425
3/26/2021,4/19/2021,4/19/2021,FD,42.613262,67.55855,22.97128,10.81639361,Good,-2.231261999,-2.142067816
2/4/2021,2/28/2021,2/28/2021,FD,42.613262,67.55855,22.97128,12.35125359,Bad,-2.231261999,-2.141971116
12/25/2020,1/13/2021,1/12/2021,FD,42.613262,67.55855,22.97128,8.350597424,Good,-2.231261999,-2.142026955
3/26/2021,4/19/2021,4/19/2021,FD,42.613262,67.55855,22.97128,12.98157186,Good,-2.231261999,-2.141994216
3/14/2021,4/2/2021,4/1/2021,FD,42.613262,67.55855,22.97128,7.217447512,Good,-2.231261999,-2.142013603
9/25/2021,10/1/2021,9/30/2021,PS,42.613262,67.55855,22.97128,5.021094038,Good,-2.122465164,-2.142035515
4/20/2021,4/26/2021,4/25/2021,PS,42.613262,67.55855,22.97128,8.337803598,Good,-2.119750928,-2.142113582
9/10/2021,9/15/2021,9/14/2021,PS,42.613262,67.55855,22.97128,9.231000997,Good,-2.112645713,-2.142066197
7/1/2021,7/3/2021,7/3/2021,PS,42.613262,67.55855,22.97128,3.825803113,Good,-2.112645713,-2.142033847
12/19/2020,12/24/2020,12/24/2020,FD,42.613262,67.55855,22.97128,2.252299683,Good,-2.493165006,-2.142077994
11/25/2020,11/26/2020,11/25/2020,FD,42.613262,67.55855,22.97128,4.977022252,Good,-2.491474205,-2.142029742
10/13/2021,10/18/2021,10/17/2021,FD,42.613262,67.55855,22.97128,6.018074103,Good,-2.394838534,-2.142053175
5/6/2021,5/24/2021,5/23/2021,PS,42.613262,67.55855,22.97128,9.517114056,Good,-2.119111692,-2.142073129
9/8/2021,9/26/2021,9/25/2021,PS,42.613262,67.55855,22.97128,9.226992573,Good,-2.119111692,-2.142005819
12/2/2020,12/18/2020,12/18/2020,FD,42.613262,67.55855,22.97128,3.561052271,Good,-2.119111692,-2.14204559
10/4/2021,10/19/2021,10/18/2021,PS,42.613262,67.55855,22.97128,4.134696606,Good,-2.119111692,-2.142047389
11/30/2020,12/19/2020,12/18/2020,FD,42.613262,67.55855,22.97128,9.794663845,Bad,-2.119111692,-2.142024505
11/23/2021,12/10/2021,12/10/2021,PS,42.613262,67.55855,22.97128,4.540239073,Good,-2.232960961,-2.141970103
9/3/2021,9/21/2021,9/21/2021,PS,42.613262,67.55855,22.97128,7.566455615,Good,-2.237377527,-2.142043651
12/27/2020,1/14/2021,1/14/2021,FD,42.613262,67.55855,22.97128,6.548303598,Good,-2.237377527,-2.142042011
11/18/2021,12/7/2021,12/6/2021,FD,42.613262,67.55855,22.97128,2.473340004,Good,-2.503346666,-2.210892909
10/16/2020,11/10/2020,11/10/2020,FD,42.613262,67.55855,22.97128,10.4037079,Good,-2.503346666,-2.210843617
7/26/2021,8/14/2021,8/13/2021,PS,42.613262,67.55855,22.97128,9.144734137,Good,-2.503346666,-2.210918372
11/30/2021,12/23/2021,12/23/2021,FD,42.613262,67.55855,22.97128,11.51623566,Good,-2.503346666,-2.210936195
11/14/2020,12/3/2020,12/2/2020,FD,42.613262,67.55855,22.97128,5.093339662,Good,-2.503346666,-2.210995008
1/23/2021,2/17/2021,2/17/2021,FD,42.613262,67.55855,22.97128,14.63943223,Good,-2.503346666,-2.210904076
1/4/2021,1/29/2021,1/29/2021,FD,42.613262,67.55855,22.97128,10.45334866,Good,-2.503346666,-2.210930029
11/27/2021,12/20/2021,12/19/2021,PS,42.613262,67.55855,22.97128,12.53779172,Bad,-2.503346666,-2.2109171
10/14/2020,11/2/2020,11/2/2020,FD,42.613262,67.55855,22.97128,7.039367546,Good,-2.503346666,-2.210910726
11/28/2021,12/16/2021,12/16/2021,FD,42.613262,67.55855,22.97128,4.077433705,Good,-2.503346666,-2.210862187
10/31/2020,11/18/2020,11/18/2020,FD,42.613262,67.55855,22.97128,4.720814848,Good,-2.503346666,-2.210875644
5/26/2021,6/14/2021,6/14/2021,PS,42.613262,67.55855,22.97128,6.08848408,Good,-2.503346666,-2.210903306
12/16/2020,1/4/2021,1/3/2021,FD,42.613262,67.55855,22.97128,8.460435863,Bad,-2.503346666,-2.210995362
11/30/2020,12/19/2020,12/19/2020,FD,42.613262,67.55855,22.97128,6.730968127,Bad,-2.503346666,-2.210820661
12/12/2021,12/31/2021,12/30/2021,FD,42.613262,67.55855,22.97128,6.83243492,Good,-2.503346666,-2.210810469
3/27/2021,4/14/2021,4/13/2021,FD,42.613262,67.55855,22.97128,6.30020409,Good,-2.499646369,-2.210849545
11/24/2020,12/1/2020,12/1/2020,FD,42.613262,67.55855,22.97128,7.305014651,Good,-2.120602226,-2.2109765
11/11/2020,11/17/2020,11/17/2020,FD,42.613262,67.55855,22.97128,7.263212903,Good,-2.120602226,-2.210952312
1/23/2021,1/28/2021,1/28/2021,FD,42.613262,67.55855,22.97128,7.027471652,Good,-2.154796908,-2.210787372
11/16/2020,11/21/2020,11/20/2020,FD,42.613262,67.55855,22.97128,3.332076525,Good,-2.154796908,-2.210882292
3/2/2021,3/9/2021,3/9/2021,FD,42.613262,67.55855,22.97128,8.798441882,Good,-2.154796908,-2.210880097
12/10/2021,12/14/2021,12/14/2021,FD,42.613262,67.55855,22.97128,3.751255438,Good,-2.154796908,-2.210842943
6/25/2021,6/26/2021,6/26/2021,PS,42.613262,67.55855,22.97128,4.779008393,Good,-2.177893818,-2.210874102
10/3/2020,10/5/2020,10/4/2020,PS,42.613262,67.55855,22.97128,6.711928478,Good,-2.177893818,-2.210897053
8/26/2021,8/28/2021,8/27/2021,PS,42.613262,67.55855,22.97128,8.147334882,Good,-2.177893818,-2.210805413
12/8/2021,12/14/2021,12/13/2021,PS,42.613262,67.55855,22.97128,10.46783677,Good,-2.177893818,-2.210950235
10/11/2021,10/15/2021,10/14/2021,PS,42.613262,67.55855,22.97128,6.588124822,Good,-2.177893818,-2.210829025
10/9/2020,10/11/2020,10/11/2020,PS,42.613262,67.55855,22.97128,5.794592024,Good,-2.177893818,-2.210923756
9/16/2021,9/19/2021,9/18/2021,PS,42.613262,67.55855,22.97128,7.315584009,Good,-2.177893818,-2.210860726
7/15/2021,7/17/2021,7/17/2021,PS,42.613262,67.55855,22.97128,7.33093508,Good,-2.177893818,-2.210892708
9/3/2021,9/7/2021,9/6/2021,PS,42.613262,67.55855,22.97128,5.228342155,Good,-2.177893818,-2.210935149
1/26/2021,1/30/2021,1/29/2021,PS,42.613262,67.55855,22.97128,7.056402659,Bad,-2.177893818,-2.210935237
8/11/2021,8/12/2021,8/11/2021,PS,42.613262,67.55855,22.97128,8.863036403,Good,-2.231261999,-2.211013203
11/6/2020,11/8/2020,11/8/2020,PS,42.613262,67.55855,22.97128,6.88734718,Good,-2.231261999,-2.210838138
10/15/2020,10/16/2020,10/16/2020,FD,42.613262,67.55855,22.97128,1.223223176,Good,-2.231261999,-2.210835938
3/4/2021,3/5/2021,3/4/2021,PS,42.613262,67.55855,22.97128,6.633047258,Good,-2.231261999,-2.210897073
8/3/2021,8/8/2021,8/7/2021,PS,42.613262,67.55855,22.97128,12.39294618,Good,-2.231261999,-2.210903246
8/23/2021,8/25/2021,8/24/2021,PS,42.613262,67.55855,22.97128,7.306095142,Good,-2.231261999,-2.210883403
12/30/2020,1/6/2021,1/5/2021,PS,42.613262,67.55855,22.97128,13.15472973,Good,-2.231261999,-2.210865504
7/1/2021,7/6/2021,7/6/2021,PS,42.613262,67.55855,22.97128,10.25300264,Good,-2.231261999,-2.210903483
12/24/2020,12/26/2020,12/26/2020,PS,42.613262,67.55855,22.97128,7.82287549,Bad,-2.231261999,-2.210772554
7/14/2021,7/15/2021,7/15/2021,PS,42.613262,67.55855,22.97128,6.075546442,Good,-2.231261999,-2.210939608
11/23/2021,11/25/2021,11/24/2021,PS,42.613262,67.55855,22.97128,2.666592975,Good,-2.119750928,-2.210887047
2/19/2021,2/24/2021,2/23/2021,FD,42.613262,67.55855,22.97128,4.135494125,Good,-2.112645713,-2.21087441
9/25/2020,9/30/2020,9/30/2020,FD,42.613262,67.55855,22.97128,7.469306603,Good,-2.112645713,-2.210876683
10/28/2020,11/2/2020,11/2/2020,FD,42.613262,67.55855,22.97128,8.036615045,Good,-2.493429142,-2.210874408
11/17/2020,11/22/2020,11/21/2020,FD,42.613262,67.55855,22.97128,9.809907833,Good,-2.394838534,-2.210886741
11/30/2020,12/18/2020,12/17/2020,FD,42.613262,67.55855,22.97128,4.365126916,Good,-2.498368887,-2.210860719
2/10/2021,2/27/2021,2/26/2021,FD,42.613262,67.55855,22.97128,3.554445486,Bad,-2.519983907,-2.2109147
1/15/2021,2/3/2021,2/3/2021,FD,42.613262,67.55855,22.97128,6.78369822,Good,-2.519983907,-2.210911881
12/2/2021,12/5/2021,12/5/2021,PS,42.613262,67.55855,22.97128,6.595686363,Bad,-2.232960961,-2.210892758
11/26/2021,11/28/2021,11/28/2021,PS,42.613262,67.55855,22.97128,6.348571335,Good,-2.232960961,-2.210894377
10/1/2021,10/3/2021,10/3/2021,PS,42.613262,67.55855,22.97128,5.031665268,Good,-2.232960961,-2.210957421
12/13/2021,12/16/2021,12/15/2021,PS,42.613262,67.55855,22.97128,9.200514795,Good,-2.232960961,-2.210911371
10/1/2021,10/2/2021,10/2/2021,PS,42.613262,67.55855,22.97128,3.830912794,Good,-2.232960961,-2.210931894
11/23/2021,11/25/2021,11/25/2021,PS,42.613262,67.55855,22.97128,6.508706522,Good,-2.232960961,-2.210905545
11/8/2020,11/13/2020,11/12/2020,FD,42.613262,67.55855,22.97128,8.637147108,Good,-2.272559923,-2.210965403
11/11/2020,11/20/2020,11/19/2020,FD,42.613262,67.55855,22.97128,10.32922671,Good,-2.272559923,-2.210865082
10/1/2021,10/2/2021,10/1/2021,PS,42.613262,67.55855,22.97128,4.680581425,Good,-2.236201645,-2.210889541
11/17/2020,12/6/2020,12/5/2020,FD,42.613262,67.55855,22.97128,5.280750195,Bad,-2.49739578,-2.210949404
12/26/2020,12/29/2020,12/29/2020,PS,42.613262,67.55855,22.97128,5.304656286,Good,-2.237377527,-2.210868625
5/13/2021,5/14/2021,5/14/2021,PS,42.613262,67.55855,22.97128,6.85086022,Good,-2.237377527,-2.210987678
12/6/2021,12/12/2021,12/11/2021,PS,42.613262,67.55855,22.97128,13.00907196,Bad,-2.237377527,-2.210819297
11/15/2021,11/18/2021,11/18/2021,PS,42.613262,67.55855,22.97128,7.649873258,Good,-2.503346666,-2.346086811
1/5/2021,1/9/2021,1/9/2021,FD,42.613262,67.55855,22.97128,2.289905714,Bad,-2.503346666,-2.346049076
2/5/2021,2/9/2021,2/8/2021,FD,42.613262,67.55855,22.97128,7.876858946,Good,-2.503346666,-2.346146912
5/24/2021,5/27/2021,5/27/2021,PS,42.613262,67.55855,22.97128,4.773011982,Good,-2.503346666,-2.346119754
4/28/2021,5/1/2021,4/30/2021,PS,42.613262,67.55855,22.97128,4.55232082,Good,-2.503346666,-2.346004577
10/27/2020,10/31/2020,10/31/2020,FD,42.613262,67.55855,22.97128,7.110360458,Good,-2.503346666,-2.346054212
11/11/2020,11/15/2020,11/14/2020,FD,42.613262,67.55855,22.97128,5.126224701,Good,-2.503346666,-2.346010462
1/17/2021,1/21/2021,1/21/2021,FD,42.613262,67.55855,22.97128,0.315921168,Good,-2.503346666,-2.346102592
12/3/2020,12/13/2020,12/13/2020,FD,42.613262,67.55855,22.97128,11.50241922,Bad,-2.503346666,-2.346071477
11/23/2020,11/28/2020,11/28/2020,PS,42.613262,67.55855,22.97128,8.817018374,Good,-2.503346666,-2.346145143
2/13/2021,2/19/2021,2/18/2021,FD,42.613262,67.55855,22.97128,9.419481106,Good,-2.503346666,-2.346086704
10/4/2020,10/7/2020,10/7/2020,PS,42.613262,67.55855,22.97128,0.837798725,Good,-2.503346666,-2.346129939
6/19/2021,6/21/2021,6/21/2021,PS,42.613262,67.55855,22.97128,1.867189639,Good,-2.503346666,-2.346111947
11/22/2021,11/23/2021,11/22/2021,PS,42.613262,67.55855,22.97128,4.280582509,Good,-2.503346666,-2.346074663
12/14/2020,12/22/2020,12/21/2020,FD,42.613262,67.55855,22.97128,12.35065708,Good,-2.503346666,-2.346076983
5/18/2021,5/26/2021,5/26/2021,PS,42.613262,67.55855,22.97128,12.81190989,Good,-2.503346666,-2.34609286
1/4/2021,1/5/2021,1/4/2021,PS,42.613262,67.55855,22.97128,4.677880722,Good,-2.503346666,-2.346053736
11/23/2020,12/1/2020,11/30/2020,FD,42.613262,67.55855,22.97128,10.26554414,Good,-2.503346666,-2.346107938
10/27/2021,10/30/2021,10/30/2021,PS,42.613262,67.55855,22.97128,7.109266928,Good,-2.503346666,-2.346069069
12/20/2020,12/24/2020,12/24/2020,FD,42.613262,67.55855,22.97128,6.966259967,Good,-2.503346666,-2.346002798
11/16/2020,11/21/2020,11/20/2020,FD,42.613262,67.55855,22.97128,6.402255594,Good,-2.503346666,-2.346136905
4/10/2021,4/11/2021,4/11/2021,PS,42.613262,67.55855,22.97128,4.717872432,Good,-2.503346666,-2.346035337
7/22/2021,7/26/2021,7/26/2021,PS,42.613262,67.55855,22.97128,7.65395378,Good,-2.503346666,-2.346087451
12/24/2020,12/28/2020,12/28/2020,PS,42.613262,67.55855,22.97128,9.846600369,Bad,-2.503346666,-2.34601131
11/15/2020,11/20/2020,11/20/2020,FD,42.613262,67.55855,22.97128,6.267061192,Good,-2.503346666,-2.346087747
12/15/2020,12/20/2020,12/20/2020,FD,42.613262,67.55855,22.97128,6.432981687,Bad,-2.503346666,-2.346066468
11/8/2020,11/12/2020,11/11/2020,FD,42.613262,67.55855,22.97128,8.392686589,Good,-2.503346666,-2.346071434
5/11/2021,5/16/2021,5/16/2021,PS,42.613262,67.55855,22.97128,9.053125369,Good,-2.503346666,-2.346043919
1/15/2021,1/20/2021,1/19/2021,FD,42.613262,67.55855,22.97128,7.864179466,Good,-2.503346666,-2.346095448
10/7/2021,10/10/2021,10/10/2021,PS,42.613262,67.55855,22.97128,4.942316196,Good,-2.503346666,-2.346105206
3/3/2021,3/5/2021,3/5/2021,FD,42.613262,67.55855,22.97128,3.547493253,Good,-2.503346666,-2.346036645
10/22/2020,10/26/2020,10/25/2020,PS,42.613262,67.55855,22.97128,5.366768884,Good,-2.503346666,-2.346083852
2/18/2021,2/24/2021,2/24/2021,FD,42.613262,67.55855,22.97128,7.601737767,Good,-2.503346666,-2.34605671
10/20/2020,10/28/2020,10/28/2020,PS,42.613262,67.55855,22.97128,12.56921735,Good,-2.503346666,-2.346069458
5/1/2021,5/4/2021,5/4/2021,PS,42.613262,67.55855,22.97128,1.652499649,Good,-2.503346666,-2.346054596
10/18/2020,10/27/2020,10/27/2020,FD,42.613262,67.55855,22.97128,13.57755789,Good,-2.503346666,-2.346103885
12/30/2020,1/8/2021,1/7/2021,PS,42.613262,67.55855,22.97128,10.01293099,Good,-2.503346666,-2.346111835
12/25/2020,12/30/2020,12/29/2020,FD,42.613262,67.55855,22.97128,6.055255818,Good,-2.503346666,-2.346091939
10/9/2021,10/11/2021,10/11/2021,PS,42.613262,67.55855,22.97128,4.648544827,Good,-2.503346666,-2.346063585
12/20/2020,12/23/2020,12/23/2020,PS,42.613262,67.55855,22.97128,1.550513132,Good,-2.503346666,-2.346056136
11/2/2020,11/5/2020,11/4/2020,FD,42.613262,67.55855,22.97128,3.527335174,Good,-2.503346666,-2.346187482
11/12/2020,11/16/2020,11/15/2020,PS,42.613262,67.55855,22.97128,5.296630401,Good,-2.503346666,-2.346034097
9/15/2021,9/24/2021,9/24/2021,PS,42.613262,67.55855,22.97128,10.68720309,Good,-2.503346666,-2.346029074
10/4/2021,10/9/2021,10/8/2021,PS,42.613262,67.55855,22.97128,9.508568159,Good,-2.503346666,-2.34603554
1/19/2021,1/22/2021,1/21/2021,PS,42.613262,67.55855,22.97128,7.199315088,Good,-2.503346666,-2.346012351
7/17/2021,7/20/2021,7/19/2021,PS,42.613262,67.55855,22.97128,8.516585079,Good,-2.503346666,-2.346094106
10/20/2020,10/26/2020,10/26/2020,FD,42.613262,67.55855,22.97128,8.823018509,Good,-2.503346666,-2.346087014
11/23/2020,11/27/2020,11/27/2020,FD,42.613262,67.55855,22.97128,5.140988312,Good,-2.503346666,-2.346087501
3/15/2021,3/20/2021,3/20/2021,FD,42.613262,67.55855,22.97128,5.822162224,Good,-2.503346666,-2.346019887
9/18/2021,9/22/2021,9/21/2021,PS,42.613262,67.55855,22.97128,6.285102374,Good,-2.503346666,-2.346036318
2/28/2021,3/6/2021,3/5/2021,FD,42.613262,67.55855,22.97128,8.764014346,Good,-2.503346666,-2.34609898
12/15/2020,12/19/2020,12/18/2020,FD,42.613262,67.55855,22.97128,8.26735798,Bad,-2.503346666,-2.346036848
8/19/2021,8/22/2021,8/21/2021,PS,42.613262,67.55855,22.97128,4.315666701,Good,-2.503346666,-2.346134372
1/11/2021,1/20/2021,1/20/2021,PS,42.613262,67.55855,22.97128,11.69704195,Good,-2.503346666,-2.346135479
2/17/2021,2/25/2021,2/25/2021,FD,42.613262,67.55855,22.97128,12.957521,Good,-2.503346666,-2.346087306
11/19/2020,11/22/2020,11/21/2020,FD,42.613262,67.55855,22.97128,2.734878565,Good,-2.503346666,-2.346178582
4/26/2021,5/5/2021,5/4/2021,PS,42.613262,67.55855,22.97128,10.68330486,Good,-2.503346666,-2.346003616
12/2/2020,12/7/2020,12/6/2020,FD,42.613262,67.55855,22.97128,8.426511994,Bad,-2.503346666,-2.346063917
12/14/2020,12/16/2020,12/15/2020,FD,42.613262,67.55855,22.97128,3.741806784,Good,-2.503346666,-2.346138182
12/13/2020,12/17/2020,12/16/2020,PS,42.613262,67.55855,22.97128,5.663860542,Good,-2.503346666,-2.34594198
5/21/2021,5/22/2021,5/21/2021,PS,42.613262,67.55855,22.97128,0.062715462,Good,-2.503346666,-2.346004842
11/22/2020,11/24/2020,11/24/2020,PS,42.613262,67.55855,22.97128,6.232329103,Good,-2.499646369,-2.346055923
10/18/2020,10/20/2020,10/20/2020,PS,42.613262,67.55855,22.97128,9.558441385,Good,-2.499646369,-2.346029041
10/19/2020,10/20/2020,10/20/2020,FD,42.613262,67.55855,22.97128,1.411321262,Good,-2.154796908,-2.3460397
10/14/2020,10/17/2020,10/16/2020,FD,42.613262,67.55855,22.97128,7.320583304,Good,-2.154796908,-2.346164122
12/13/2020,12/14/2020,12/13/2020,FD,42.613262,67.55855,22.97128,4.345447973,Bad,-2.154796908,-2.346089078
1/16/2021,1/23/2021,1/22/2021,FD,42.613262,67.55855,22.97128,10.36468696,Bad,-2.501196775,-2.346080007
5/29/2021,6/1/2021,6/1/2021,PS,42.613262,67.55855,22.97128,8.249875082,Good,-2.501196775,-2.346101623
12/4/2020,12/6/2020,12/6/2020,FD,42.613262,67.55855,22.97128,3.205807236,Bad,-2.501196775,-2.345992118
11/27/2020,12/3/2020,12/2/2020,FD,42.613262,67.55855,22.97128,12.03038355,Good,-2.501196775,-2.346078356
1/7/2021,1/26/2021,1/26/2021,FD,42.613262,67.55855,22.97128,6.845756241,Good,-2.231261999,-2.34606829
12/15/2020,1/1/2021,12/31/2020,FD,42.613262,67.55855,22.97128,3.787275573,Good,-2.231261999,-2.346030168
11/26/2020,12/1/2020,12/1/2020,PS,42.613262,67.55855,22.97128,6.652723999,Good,-2.122465164,-2.346137727
12/26/2021,12/29/2021,12/28/2021,FD,42.613262,67.55855,22.97128,4.426330116,Good,-2.292173122,-2.346050688
12/26/2021,1/6/2022,1/6/2022,FD,42.613262,67.55855,22.97128,10.39805172,Good,-2.292173122,-2.346096307
1/3/2021,1/9/2021,1/9/2021,PS,42.613262,67.55855,22.97128,8.722226042,Bad,-2.495976877,-2.345941791
12/3/2020,12/6/2020,12/6/2020,PS,42.613262,67.55855,22.97128,4.002456265,Bad,-2.495976877,-2.346034767
11/26/2020,12/1/2020,12/1/2020,FD,42.613262,67.55855,22.97128,4.1100208,Good,-2.485701769,-2.346029581
1/14/2021,1/19/2021,1/18/2021,FD,42.613262,67.55855,22.97128,8.324044287,Good,-2.493165006,-2.346152277
12/5/2020,12/10/2020,12/10/2020,FD,42.613262,67.55855,22.97128,9.65637306,Good,-2.493429142,-2.346108668
10/5/2021,10/6/2021,10/5/2021,PS,42.613262,67.55855,22.97128,6.080812912,Good,-2.548038029,-2.346121498
10/30/2020,11/17/2020,11/17/2020,FD,42.613262,67.55855,22.97128,6.719675307,Good,-2.236778625,-2.346063163
11/16/2021,12/3/2021,12/3/2021,PS,42.613262,67.55855,22.97128,7.074757271,Good,-2.394838534,-2.346138348
7/26/2021,8/17/2021,8/16/2021,PS,42.613262,67.55855,22.97128,12.45782319,Good,-2.394838534,-2.346123092
12/24/2021,12/26/2021,12/26/2021,PS,42.613262,67.55855,22.97128,4.4549633,Bad,-2.373188435,-2.346037026
11/21/2020,11/26/2020,11/26/2020,FD,42.613262,67.55855,22.97128,10.52898105,Good,-2.519983907,-2.346036395
12/4/2020,12/13/2020,12/12/2020,FD,42.613262,67.55855,22.97128,15.16446005,Bad,-2.49739578,-2.346048154
1/1/2021,1/8/2021,1/7/2021,FD,42.613262,67.55855,22.97128,11.28767357,Good,-2.49739578,-2.346056521
12/12/2020,12/23/2020,12/22/2020,FD,42.613262,67.55855,22.97128,12.97192446,Good,-2.503346666,-2.03182554
11/28/2021,12/4/2021,12/4/2021,FD,42.613262,67.55855,22.97128,6.46479023,Bad,-2.503346666,-2.031910407
11/4/2020,11/11/2020,11/11/2020,FD,42.613262,67.55855,22.97128,6.722078422,Good,-2.503346666,-2.03194015
11/20/2020,11/28/2020,11/28/2020,FD,42.613262,67.55855,22.97128,5.255102816,Good,-2.503346666,-2.031965601
11/30/2020,12/7/2020,12/6/2020,FD,42.613262,67.55855,22.97128,7.644879414,Bad,-2.503346666,-2.031830472
4/9/2021,4/16/2021,4/15/2021,FD,42.613262,67.55855,22.97128,9.040461365,Good,-2.503346666,-2.031841231
12/3/2020,12/13/2020,12/13/2020,FD,42.613262,67.55855,22.97128,11.50907047,Bad,-2.503346666,-2.03188975
3/1/2021,3/5/2021,3/5/2021,FD,42.613262,67.55855,22.97128,0.361620584,Good,-2.503346666,-2.031900953
11/15/2021,11/23/2021,11/23/2021,FD,42.613262,67.55855,22.97128,5.282290643,Good,-2.503346666,-2.031887782
2/26/2021,3/2/2021,3/2/2021,FD,42.613262,67.55855,22.97128,4.700610383,Good,-2.503346666,-2.031840071
10/24/2020,10/29/2020,10/29/2020,PS,42.613262,67.55855,22.97128,5.763525026,Good,-2.503346666,-2.0318514
5/23/2021,5/27/2021,5/26/2021,PS,42.613262,67.55855,22.97128,1.767197719,Good,-2.503346666,-2.031861601
11/26/2020,12/1/2020,12/1/2020,PS,42.613262,67.55855,22.97128,8.606165388,Good,-2.503346666,-2.031857879
10/2/2020,10/8/2020,10/7/2020,PS,42.613262,67.55855,22.97128,6.239963679,Good,-2.503346666,-2.031805857
11/17/2020,11/24/2020,11/24/2020,PS,42.613262,67.55855,22.97128,5.912933657,Good,-2.503346666,-2.031858693
3/26/2021,4/1/2021,4/1/2021,PS,42.613262,67.55855,22.97128,6.594050458,Good,-2.503346666,-2.031787515
12/1/2020,12/12/2020,12/12/2020,FD,42.613262,67.55855,22.97128,15.05463817,Bad,-2.503346666,-2.031824582
11/16/2020,11/23/2020,11/22/2020,FD,42.613262,67.55855,22.97128,8.142139103,Good,-2.503346666,-2.031810316
12/13/2020,12/21/2020,12/21/2020,FD,42.613262,67.55855,22.97128,5.366910825,Bad,-2.503346666,-2.031857481
3/14/2021,3/19/2021,3/18/2021,FD,42.613262,67.55855,22.97128,2.750505572,Good,-2.503346666,-2.031808418
11/15/2021,11/23/2021,11/23/2021,FD,42.613262,67.55855,22.97128,9.031186711,Good,-2.503346666,-2.031798365
11/30/2020,12/6/2020,12/5/2020,FD,42.613262,67.55855,22.97128,7.896450861,Bad,-2.503346666,-2.031860975
12/23/2020,12/30/2020,12/29/2020,FD,42.613262,67.55855,22.97128,7.148090987,Good,-2.503346666,-2.031830653
5/26/2021,5/30/2021,5/30/2021,PS,42.613262,67.55855,22.97128,2.209678144,Good,-2.503346666,-2.031900183
4/24/2021,4/29/2021,4/28/2021,PS,42.613262,67.55855,22.97128,6.065606728,Good,-2.503346666,-2.03183408
2/15/2021,2/22/2021,2/21/2021,FD,42.613262,67.55855,22.97128,6.018837369,Bad,-2.503346666,-2.03178661
3/7/2021,3/14/2021,3/13/2021,PS,42.613262,67.55855,22.97128,6.215779982,Good,-2.503346666,-2.031840699
12/10/2020,12/17/2020,12/17/2020,FD,42.613262,67.55855,22.97128,9.552423525,Good,-2.503346666,-2.031799936
11/20/2020,11/26/2020,11/25/2020,FD,42.613262,67.55855,22.97128,8.810536507,Good,-2.503346666,-2.031842579
3/29/2021,4/4/2021,4/3/2021,FD,42.613262,67.55855,22.97128,4.11932096,Good,-2.503346666,-2.031832717
11/28/2020,12/5/2020,12/4/2020,FD,42.613262,67.55855,22.97128,5.015947971,Bad,-2.503346666,-2.031817634
12/4/2020,12/11/2020,12/11/2020,FD,42.613262,67.55855,22.97128,9.21661856,Good,-2.503346666,-2.031848494
8/27/2021,8/31/2021,8/30/2021,PS,42.613262,67.55855,22.97128,1.963487425,Good,-2.503346666,-2.031801144
11/22/2021,11/28/2021,11/28/2021,FD,42.613262,67.55855,22.97128,3.237650912,Good,-2.503346666,-2.031843402
12/17/2021,12/23/2021,12/23/2021,FD,42.613262,67.55855,22.97128,1.492730008,Good,-2.503346666,-2.031913375
12/1/2021,12/5/2021,12/5/2021,FD,42.613262,67.55855,22.97128,3.26512604,Bad,-2.503346666,-2.031926414
11/30/2021,12/6/2021,12/5/2021,FD,42.613262,67.55855,22.97128,9.078500109,Bad,-2.503346666,-2.031922032
3/6/2021,3/11/2021,3/10/2021,PS,42.613262,67.55855,22.97128,9.971402295,Good,-2.503346666,-2.031876183
